video_id,description,view_count,like_count,comment_count,share_count,upload_date,hashtags,url,scraped_at,video_type
7600000000000000000,Faith over fear #godislove,756,26,11,1,2025-10-01T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000000,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000001,Trust God's plan #faith #motivation,871,46,5,4,2025-10-03T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000001,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000002,Praising God daily #blessed #faith,430,27,5,1,2025-10-05T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000002,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000003,Trust God's plan #faith #motivation,2369,26,9,5,2025-10-07T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000003,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000004,Faith over fear #godislove,2018,76,17,4,2025-10-09T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000004,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000005,His grace is sufficient #spirituality,326,60,16,2,2025-10-11T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000005,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000006,His grace is sufficient #spirituality,936,75,13,0,2025-10-13T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000006,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000007,God's love is constant 🙏❤️ #faith #blessed,1856,44,14,2,2025-10-15T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000007,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000008,God's timing is perfect ✨,1383,31,17,4,2025-10-17T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000008,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000009,God's love is constant 🙏❤️ #faith #blessed,1850,40,12,5,2025-10-19T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000009,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000010,God's timing is perfect ✨,1781,69,5,0,2025-10-21T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000010,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000011,Faith over fear #godislove,1233,94,5,1,2025-10-23T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000011,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000012,God's love is constant 🙏❤️ #faith #blessed,1856,91,17,5,2025-10-25T00:00:00+00:00,"[""faith"", ""blessed"", ""god""]",https://www.tiktok.com/@tera/video/7600000000000000012,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000013,Handmade money bouquet 💝 #giftideas,1066,124,16,3,2025-10-27T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000013,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000014,Handmade money bouquet 💝 #giftideas,3274,195,7,2,2025-10-29T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000014,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000015,Custom gift baskets made easy #diygifts,3386,92,10,7,2025-10-31T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000015,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000016,Creative gift wrapping #diy #gifting,1505,193,22,3,2025-11-02T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000016,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000017,Handmade money bouquet 💝 #giftideas,629,88,6,5,2025-11-04T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000017,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000018,Creative gift wrapping #diy #gifting,1496,46,11,5,2025-11-06T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000018,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000019,DIY gift basket ideas #creative #gifts,3084,157,17,7,2025-11-08T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000019,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000020,DIY gift basket ideas #creative #gifts,1484,65,12,8,2025-11-10T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000020,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000021,Custom gift baskets made easy #diygifts,1476,179,18,6,2025-11-12T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000021,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000022,Handmade money bouquet 💝 #giftideas,1298,65,21,7,2025-11-14T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000022,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000023,Money bouquet for my bestie 💕 #gift #diy,3495,42,8,2,2025-11-16T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000023,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000024,DIY gift basket ideas #creative #gifts,3187,138,7,6,2025-11-18T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000024,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000025,Creative gift wrapping #diy #gifting,2840,149,21,4,2025-11-20T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000025,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000026,Custom gift baskets made easy #diygifts,447,59,22,4,2025-11-22T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000026,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000027,Handmade money bouquet 💝 #giftideas,856,105,18,2,2025-11-24T00:00:00+00:00,"[""giftideas"", ""diy""]",https://www.tiktok.com/@tera/video/7600000000000000027,2026-06-10T01:05:35.143449+00:00,Lifestyle & Vlog
7600000000000000028,this song hits different #music,513,224,20,4,2025-11-26T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000028,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000029,trying this new trend 💃 #viral,2579,67,19,10,2025-11-28T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000029,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000030,Lip sync challenge #trending,3947,203,14,9,2025-11-30T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000030,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000031,trying this new trend 💃 #viral,1126,135,18,2,2025-12-02T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000031,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000032,Lip sync to my favorite song 🎵 #lipsync,2953,122,13,0,2025-12-04T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000032,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000033,Lip sync to my favorite song 🎵 #lipsync,1986,246,10,3,2025-12-06T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000033,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
7600000000000000034,Lip sync to my favorite song 🎵 #lipsync,1486,185,7,1,2025-12-08T00:00:00+00:00,"[""lipsync"", ""viral""]",https://www.tiktok.com/@tera/video/7600000000000000034,2026-06-10T01:05:35.143449+00:00,Engagement / Growth
