video_id,description,view_count,like_count,comment_count,share_count,upload_date,hashtags,url,scraped_at,video_type
7700000000003000000,afrobeats choreo #dance #kenya #afrobeats #fyp,8963,1224,22,197,2025-08-04,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000000,2026-06-10T12:00:00,Engagement / Growth
7700000000003000001,new moves loading #dance #kenya #afrobeats #fyp,2737,267,26,31,2025-08-06,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000001,2026-06-10T12:00:00,Engagement / Growth
7700000000003000002,dance challenge accepted #dance #kenya #afrobeats #fyp,5645,459,24,32,2025-08-09,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000002,2026-06-10T12:00:00,Engagement / Growth
7700000000003000003,afrobeats choreo #dance #kenya #afrobeats #fyp,8705,1160,21,110,2025-08-13,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000003,2026-06-10T12:00:00,Engagement / Growth
7700000000003000004,dance challenge accepted #dance #kenya #afrobeats #fyp,5646,651,21,64,2025-08-15,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000004,2026-06-10T12:00:00,Engagement / Growth
7700000000003000005,dance challenge accepted #dance #kenya #afrobeats #fyp,6995,971,18,170,2025-08-19,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000005,2026-06-10T12:00:00,Engagement / Growth
7700000000003000006,afrobeats choreo #dance #kenya #afrobeats #fyp,2351,324,19,18,2025-08-21,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000006,2026-06-10T12:00:00,Engagement / Growth
7700000000003000007,new moves loading #dance #kenya #afrobeats #fyp,3576,301,23,34,2025-08-25,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000007,2026-06-10T12:00:00,Engagement / Growth
7700000000003000008,dance challenge accepted #dance #kenya #afrobeats #fyp,6305,514,21,45,2025-08-29,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000008,2026-06-10T12:00:00,Engagement / Growth
7700000000003000009,dance challenge accepted #dance #kenya #afrobeats #fyp,2009,144,26,10,2025-09-02,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000009,2026-06-10T12:00:00,Engagement / Growth
7700000000003000010,dance challenge accepted #dance #kenya #afrobeats #fyp,4484,448,20,89,2025-09-06,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000010,2026-06-10T12:00:00,Engagement / Growth
7700000000003000011,new moves loading #dance #kenya #afrobeats #fyp,4987,666,17,45,2025-09-08,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000011,2026-06-10T12:00:00,Engagement / Growth
7700000000003000012,dance challenge accepted #dance #kenya #afrobeats #fyp,8719,1087,22,193,2025-09-10,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000012,2026-06-10T12:00:00,Engagement / Growth
7700000000003000013,new moves loading #dance #kenya #afrobeats #fyp,3571,409,20,40,2025-09-12,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000013,2026-06-10T12:00:00,Engagement / Growth
7700000000003000014,dance challenge accepted #dance #kenya #afrobeats #fyp,8195,1101,15,65,2025-09-15,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000014,2026-06-10T12:00:00,Engagement / Growth
7700000000003000015,afrobeats choreo #dance #kenya #afrobeats #fyp,2818,277,24,43,2025-09-18,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000015,2026-06-10T12:00:00,Engagement / Growth
7700000000003000016,new moves loading #dance #kenya #afrobeats #fyp,5231,385,21,44,2025-09-20,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000016,2026-06-10T12:00:00,Engagement / Growth
7700000000003000017,afrobeats choreo #dance #kenya #afrobeats #fyp,7637,743,21,94,2025-09-22,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000017,2026-06-10T12:00:00,Engagement / Growth
7700000000003000018,new moves loading #dance #kenya #afrobeats #fyp,3308,328,26,23,2025-09-26,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000018,2026-06-10T12:00:00,Engagement / Growth
7700000000003000019,afrobeats choreo #dance #kenya #afrobeats #fyp,5327,486,20,64,2025-09-30,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000019,2026-06-10T12:00:00,Engagement / Growth
7700000000003000020,new moves loading #dance #kenya #afrobeats #fyp,4824,434,17,80,2025-10-04,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000020,2026-06-10T12:00:00,Engagement / Growth
7700000000003000021,new moves loading #dance #kenya #afrobeats #fyp,5636,676,25,75,2025-10-08,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000021,2026-06-10T12:00:00,Engagement / Growth
7700000000003000022,afrobeats choreo #dance #kenya #afrobeats #fyp,3821,253,18,38,2025-10-10,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000022,2026-06-10T12:00:00,Engagement / Growth
7700000000003000023,new moves loading #dance #kenya #afrobeats #fyp,6876,626,21,64,2025-10-12,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000023,2026-06-10T12:00:00,Engagement / Growth
7700000000003000024,dance challenge accepted #dance #kenya #afrobeats #fyp,3723,391,19,36,2025-10-14,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000024,2026-06-10T12:00:00,Engagement / Growth
7700000000003000025,dance challenge accepted #dance #kenya #afrobeats #fyp,5372,635,17,86,2025-10-16,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000025,2026-06-10T12:00:00,Engagement / Growth
7700000000003000026,dance challenge accepted #dance #kenya #afrobeats #fyp,4385,502,20,30,2025-10-19,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000026,2026-06-10T12:00:00,Engagement / Growth
7700000000003000027,afrobeats choreo #dance #kenya #afrobeats #fyp,6673,624,20,91,2025-10-22,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000027,2026-06-10T12:00:00,Engagement / Growth
7700000000003000028,new moves loading #dance #kenya #afrobeats #fyp,7174,881,17,47,2025-10-24,#dance #kenya #afrobeats #fyp,https://www.tiktok.com/@esther/video/7700000000003000028,2026-06-10T12:00:00,Engagement / Growth
